order_id,customer_id,order_date,status,delivery_included
1002837,40419,2023-10-25,Delivered,
1002782,40440,2023-10-25,Delivered,
1001470,40365,2023-10-25,Delivered,
1000736,40983,2023-10-25,Delivered,
1006585,40025,2023-02-12,Delivered,
1006916,40292,2023-02-12,Processing,
1003505,40677,2023-02-12,Delivered,
1002401,40404,2023-02-12,Delivered,
1001546,40772,2023-02-12,Pending,
1001061,40184,2023-02-12,Delivered,
1008599,40257,2023-10-26,Delivered,
1008267,40799,2023-10-26,Delivered,
1007165,40547,2023-10-26,Delivered,
1007662,40018,2023-10-26,Delivered,
1007920,40242,2023-10-26,Delivered,
1006239,40370,2023-10-26,Delivered,
1006390,40055,2023-10-26,Delivered,
1004638,40910,2023-10-26,Delivered,
1003312,40817,2023-10-26,Delivered,
1002068,40762,2023-10-26,Delivered,
1002873,40382,2023-10-26,Delivered,
1001735,40878,2023-10-26,Shipped,
1001463,40910,2023-10-26,Shipped,
1008993,40692,2023-02-13,Delivered,
1008925,40122,2023-02-13,Delivered,
1006934,40832,2023-02-13,Delivered,
1005734,40542,2023-02-13,Delivered,
1005357,40608,2023-02-13,Shipped,
1004163,40137,2023-02-13,Delivered,
1004712,,2023-02-13,Delivered,
1004960,40572,2023-02-13,Shipped,
1004651,40122,2023-02-13,Delivered,
1004601,40008,2023-02-13,Delivered,
1002310,40164,2023-02-13,Delivered,
1002023,40736,2023-02-13,Delivered,
1007987,40835,2023-10-27,Delivered,
1007990,40242,2023-10-27,Delivered,
1006466,40735,2023-10-27,Delivered,
1006547,40313,2023-10-27,Delivered,
1005377,40884,2023-10-27,Delivered,
1005857,40967,2023-10-27,Delivered,
1005574,40126,2023-10-27,Delivered,
1004425,40385,2023-10-27,Delivered,
1004621,40088,2023-10-27,Delivered,
1004860,40193,2023-10-27,Delivered,
1003574,40458,2023-10-27,Delivered,
1002516,40712,2023-10-27,Delivered,
1000576,40542,2023-10-27,Shipped,
1000880,40005,2023-10-27,Delivered,
1008551,40090,2023-02-14,Delivered,
1008503,40818,2023-02-14,Delivered,
1007246,40573,2023-02-14,Delivered,
1003797,40766,2023-02-14,Delivered,
1003207,40350,2023-02-14,Delivered,
1002156,40264,2023-02-14,Delivered,
1002957,40378,2023-02-14,Delivered,
1002197,40392,2023-02-14,Delivered,
1002732,40072,2023-02-14,Delivered,
1002341,40141,2023-02-14,Delivered,
1001722,,2023-02-14,Delivered,
1001292,40338,2023-02-14,Delivered,
1000152,40178,2023-02-14,Delivered,
1000203,40093,2023-02-14,Delivered,
1008947,40830,2023-10-28,Delivered,
1008884,40860,2023-10-28,Shipped,
1007545,40060,2023-10-28,Delivered,
1007851,40566,2023-10-28,Processing,
1007858,40339,2023-10-28,Shipped,
1007914,40542,2023-10-28,Delivered,
1006233,40876,2023-10-28,Delivered,
1006925,40433,2023-10-28,Shipped,
1006570,40091,2023-10-28,Delivered,
1006135,40260,2023-10-28,Delivered,
1006008,40584,2023-10-28,Delivered,
1005869,40471,2023-10-28,Delivered,
1004762,40215,2023-10-28,Delivered,
1003831,40572,2023-10-28,Delivered,
1008334,40053,2023-02-15,Delivered,
1007306,40266,2023-02-15,Delivered,
1005687,40068,2023-02-15,Delivered,
1005402,40038,2023-02-15,Delivered,
1002778,40157,2023-02-15,Delivered,
1002040,40171,2023-02-15,Delivered,
1000970,40559,2023-02-15,Delivered,
1000649,40220,2023-02-15,Delivered,
1008446,40965,2023-10-29,Delivered,
1008326,40793,2023-10-29,Delivered,
1007354,40892,2023-10-29,Delivered,
1007674,40365,2023-10-29,Delivered,
1007474,40216,2023-10-29,Delivered,
1007173,40625,2023-10-29,Delivered,
1007824,40127,2023-10-29,Delivered,
1006705,40247,2023-10-29,Delivered,
1004251,40160,2023-10-29,Delivered,
1004278,40335,2023-10-29,Delivered,
1003581,40240,2023-10-29,Delivered,
1003980,40621,2023-10-29,Delivered,
1002948,40358,2023-10-29,Delivered,
1001688,40671,2023-10-29,Delivered,
1001619,40170,2023-10-29,Delivered,
1000180,40086,2023-10-29,Delivered,
1000483,40935,2023-10-29,Delivered,
1000171,40676,2023-10-29,Cancelled,
1008953,40178,2023-02-16,Delivered,
1007977,40943,2023-02-16,Delivered,
1004406,40705,2023-02-16,Delivered,
1004866,40256,2023-02-16,Shipped,
1003816,40117,2023-02-16,Delivered,
1003846,40850,2023-02-16,Delivered,
1003337,40258,2023-02-16,Delivered,
1002815,40579,2023-02-16,Delivered,
1002492,40393,2023-02-16,Delivered,
1002777,40203,2023-02-16,Delivered,
1002489,40116,2023-02-16,Delivered,
1002476,40153,2023-02-16,Delivered,
1002445,40206,2023-02-16,Delivered,
1001850,40840,2023-02-16,Delivered,
1001576,40974,2023-02-16,Delivered,
1000200,40287,2023-02-16,Delivered,
1007278,40058,2023-10-30,Delivered,
1007667,40788,2023-10-30,Delivered,
1007253,40919,2023-10-30,Delivered,
1007624,40291,2023-10-30,Delivered,
1006213,40429,2023-10-30,Delivered,
1005637,40469,2023-10-30,Delivered,
1003143,40729,2023-10-30,Delivered,
1002617,40634,2023-10-30,Shipped,
1002016,40219,2023-10-30,Shipped,
1001115,40973,2023-10-30,Delivered,
1001852,40292,2023-10-30,Delivered,
1000243,40095,2023-10-30,Cancelled,
1008751,40757,2023-02-17,Delivered,
1006242,40743,2023-02-17,Cancelled,
1005751,40405,2023-02-17,Delivered,
1005425,40452,2023-02-17,Delivered,
1005481,40028,2023-02-17,Delivered,
1005139,40011,2023-02-17,Shipped,
1005128,40470,2023-02-17,Delivered,
1003261,40719,2023-02-17,Delivered,
1003031,40905,2023-02-17,Delivered,
1001543,40862,2023-02-17,Shipped,
1001155,40088,2023-02-17,Cancelled,
1000310,,2023-02-17,Delivered,
1000511,40420,2023-02-17,Delivered,
1000309,40231,2023-02-17,Delivered,
1008436,40427,2023-10-31,Delivered,
1007513,40844,2023-10-31,Delivered,
1006631,40835,2023-10-31,Delivered,
1006431,40449,2023-10-31,Delivered,
1006068,40245,2023-10-31,Delivered,
1006717,40648,2023-10-31,Delivered,
1005122,40879,2023-10-31,Delivered,
1005254,40458,2023-10-31,Delivered,
1005022,40212,2023-10-31,Delivered,
1004368,40499,2023-10-31,Delivered,
1002174,40110,2023-10-31,Delivered,
1002936,40837,2023-10-31,Shipped,
1001752,40846,2023-10-31,Delivered,
1001098,40282,2023-10-31,Shipped,
1001775,40796,2023-10-31,Cancelled,
1000133,40915,2023-10-31,Delivered,
1008678,40527,2023-02-18,Delivered,
1008918,40003,2023-02-18,Shipped,
1007802,40272,2023-02-18,Delivered,
1007347,40648,2023-02-18,Delivered,
1006936,40590,2023-02-18,Delivered,
1005272,40665,2023-02-18,Delivered,
1004113,40411,2023-02-18,Delivered,
1002804,40571,2023-02-18,Delivered,
1008437,40319,2023-11-01,Delivered,
1008983,40616,2023-11-01,Delivered,
1006442,40970,2023-11-01,Shipped,
1003796,40380,2023-11-01,Delivered,
1001476,40979,2023-11-01,Shipped,
1008394,40630,2023-02-19,Delivered,
1007204,40581,2023-02-19,Delivered,
1007604,40635,2023-02-19,Delivered,
1007763,40161,2023-02-19,Delivered,
1007059,40215,2023-02-19,Delivered,
1007930,40802,2023-02-19,Delivered,
1005114,40419,2023-02-19,Delivered,
1005101,40498,2023-02-19,Delivered,
1004350,40709,2023-02-19,Delivered,
1004308,40971,2023-02-19,Delivered,
1003191,,2023-02-19,Delivered,
1003883,40179,2023-02-19,Delivered,
1002856,40771,2023-02-19,Delivered,
1001452,40753,2023-02-19,Cancelled,
1008190,40760,2023-11-02,Delivered,
1008113,40927,2023-11-02,Processing,
1008812,40728,2023-11-02,Delivered,
1006144,40885,2023-11-02,Delivered,
1006863,40771,2023-11-02,Delivered,
1005352,40656,2023-11-02,Delivered,
1005111,40672,2023-11-02,Delivered,
1005954,40421,2023-11-02,Delivered,
1004484,40223,2023-11-02,Delivered,
1003066,40277,2023-11-02,Delivered,
1002210,40281,2023-11-02,Delivered,
1002895,40522,2023-11-02,Delivered,
1001423,40108,2023-11-02,Delivered,
1000537,40509,2023-11-02,Delivered,
1000554,40287,2023-11-02,Cancelled,
1008249,40844,2023-02-20,Delivered,
1008631,40466,2023-02-20,Delivered,
1007251,40286,2023-02-20,Delivered,
1006915,40392,2023-02-20,Delivered,
1006924,40196,2023-02-20,Delivered,
1006719,40722,2023-02-20,Delivered,
1004977,40233,2023-02-20,Shipped,
1003709,40501,2023-02-20,Delivered,
1001577,40075,2023-02-20,Delivered,
1001851,40745,2023-02-20,Delivered,
1001971,40793,2023-02-20,Delivered,
1001825,40801,2023-02-20,Shipped,
1008961,40903,2023-11-03,Delivered,
1008325,,2023-11-03,Delivered,
1007038,40812,2023-11-03,Delivered,
1007910,40831,2023-11-03,Delivered,
1007220,,2023-11-03,Delivered,
1007170,40143,2023-11-03,Delivered,
1006057,40936,2023-11-03,Shipped,
1006358,40422,2023-11-03,Shipped,
1005230,40422,2023-11-03,Shipped,
1003496,40823,2023-11-03,Delivered,
1002978,40502,2023-11-03,Delivered,
1002713,40220,2023-11-03,Delivered,
1001133,40542,2023-11-03,Delivered,
1001717,40042,2023-11-03,Delivered,
1000355,40697,2023-11-03,Delivered,
1000901,40703,2023-11-03,Delivered,
1007003,40972,2023-02-21,Delivered,
1006494,40191,2023-02-21,Delivered,
1005523,40278,2023-02-21,Cancelled,
1005143,40638,2023-02-21,Delivered,
1005620,40762,2023-02-21,Delivered,
1004261,40415,2023-02-21,Shipped,
1004144,40613,2023-02-21,Shipped,
1003901,40398,2023-02-21,Delivered,
1003445,40824,2023-02-21,Cancelled,
1003826,40172,2023-02-21,Delivered,
1001351,40247,2023-02-21,Delivered,
1001116,40381,2023-02-21,Delivered,
1001368,40763,2023-02-21,Delivered,
1001635,40694,2023-02-21,Delivered,
1001132,40788,2023-02-21,Delivered,
1000799,40930,2023-02-21,Delivered,
1000515,40429,2023-02-21,Delivered,
1000743,40153,2023-02-21,Delivered,
1000854,40999,2023-02-21,Delivered,
1000634,40192,2023-02-21,Delivered,
1000850,40189,2023-02-21,Delivered,
1008616,40712,2023-11-04,Delivered,
1007999,40794,2023-11-04,Delivered,
1007209,40382,2023-11-04,Delivered,
1006749,40091,2023-11-04,Delivered,
1006566,40358,2023-11-04,Delivered,
1006140,40881,2023-11-04,Delivered,
1002564,40538,2023-11-04,Delivered,
1001076,40263,2023-11-04,Cancelled,
1001004,40026,2023-11-04,Delivered,
1000009,40349,2023-11-04,Delivered,
1007121,40134,2023-02-22,Delivered,
1006092,40898,2023-02-22,Delivered,
1005304,40764,2023-02-22,Delivered,
1003572,40286,2023-02-22,Shipped,
1003450,40247,2023-02-22,Delivered,
1003177,40399,2023-02-22,Delivered,
1002848,40343,2023-02-22,Cancelled,
1002656,40843,2023-02-22,Delivered,
1001928,40331,2023-02-22,Delivered,
1000348,40241,2023-02-22,Delivered,
1007396,40380,2023-11-05,Cancelled,
1006961,40821,2023-11-05,Delivered,
1006680,40302,2023-11-05,Delivered,
1003640,40452,2023-11-05,Delivered,
1002733,40543,2023-11-05,Delivered,
1000097,40605,2023-11-05,Cancelled,
1008592,40251,2023-02-23,Delivered,
1007327,40168,2023-02-23,Shipped,
1007155,40172,2023-02-23,Delivered,
1006371,40942,2023-02-23,Delivered,
1005087,40985,2023-02-23,Delivered,
1004408,40407,2023-02-23,Delivered,
1003817,40214,2023-02-23,Delivered,
1001745,40211,2023-02-23,Delivered,
1001424,40355,2023-02-23,Delivered,
1001592,40498,2023-02-23,Delivered,
1007845,40995,2023-11-06,Delivered,
1004765,40935,2023-11-06,Delivered,
1004994,40021,2023-11-06,Delivered,
1002680,40447,2023-11-06,Delivered,
1002659,40738,2023-11-06,Delivered,
1002269,40073,2023-11-06,Delivered,
1001710,40419,2023-11-06,Cancelled,
1001234,40090,2023-11-06,Delivered,
1001318,40791,2023-11-06,Delivered,
1000928,40454,2023-11-06,Delivered,
1000299,40770,2023-11-06,Delivered,
1008144,40868,2023-02-24,Delivered,
1007588,40912,2023-02-24,Delivered,
1006853,40616,2023-02-24,Delivered,
1006931,40652,2023-02-24,Delivered,
1005044,40550,2023-02-24,Delivered,
1005207,40478,2023-02-24,Shipped,
1005484,40439,2023-02-24,Pending,
1004682,40534,2023-02-24,Delivered,
1004114,40256,2023-02-24,Delivered,
1003782,40226,2023-02-24,Shipped,
1003707,40742,2023-02-24,Delivered,
1002100,40661,2023-02-24,Delivered,
1008015,40670,2023-11-07,Delivered,
1008532,40553,2023-11-07,Delivered,
1007172,40562,2023-11-07,Delivered,
1006996,40931,2023-11-07,Delivered,
1006050,40601,2023-11-07,Processing,
1006010,40629,2023-11-07,Delivered,
1005752,40331,2023-11-07,Delivered,
1004015,40951,2023-11-07,Shipped,
1004254,40578,2023-11-07,Delivered,
1003076,40320,2023-11-07,Delivered,
1003927,40230,2023-11-07,Delivered,
1003948,40210,2023-11-07,Delivered,
1003279,40091,2023-11-07,Delivered,
1002274,40833,2023-11-07,Delivered,
1001228,40888,2023-11-07,Delivered,
1008405,40227,2023-02-25,Delivered,
1007514,40676,2023-02-25,Delivered,
1007951,40121,2023-02-25,Delivered,
1007153,40698,2023-02-25,Delivered,
1005003,,2023-02-25,Delivered,
1004606,40564,2023-02-25,Delivered,
1004084,40772,2023-02-25,Delivered,
1003757,40572,2023-02-25,Delivered,
1002980,40513,2023-02-25,Delivered,
1002129,40392,2023-02-25,Delivered,
1002209,40761,2023-02-25,Delivered,
1001402,,2023-02-25,Delivered,
1001219,40718,2023-02-25,Delivered,
1000926,40701,2023-02-25,Delivered,
1008505,40683,2023-11-08,Delivered,
1008946,40128,2023-11-08,Delivered,
1008610,40648,2023-11-08,Delivered,
1007965,40619,2023-11-08,Delivered,
1007584,40963,2023-11-08,Delivered,
1007497,40976,2023-11-08,Cancelled,
1006966,40769,2023-11-08,Delivered,
1005787,40167,2023-11-08,Shipped,
1003264,40236,2023-11-08,Cancelled,
1002599,40910,2023-11-08,Delivered,
1001126,40201,2023-11-08,Delivered,
1000169,40113,2023-11-08,Cancelled,
1007286,40047,2023-02-26,Delivered,
1007407,40299,2023-02-26,Delivered,
1007808,40081,2023-02-26,Delivered,
1006723,40320,2023-02-26,Delivered,
1006685,40032,2023-02-26,Delivered,
1005399,40884,2023-02-26,Delivered,
1005239,40895,2023-02-26,Delivered,
1004170,40881,2023-02-26,Delivered,
1004925,40744,2023-02-26,Delivered,
1004342,40124,2023-02-26,Delivered,
1003656,40679,2023-02-26,Delivered,
1003577,40016,2023-02-26,Delivered,
1003526,40573,2023-02-26,Delivered,
1003331,40638,2023-02-26,Delivered,
1003614,40043,2023-02-26,Delivered,
1003793,40515,2023-02-26,Cancelled,
1008085,40786,2023-11-09,Delivered,
1008639,40494,2023-11-09,Delivered,
1008123,40811,2023-11-09,Cancelled,
1008203,40883,2023-11-09,Delivered,
1007978,40841,2023-11-09,Delivered,
1007676,40318,2023-11-09,Delivered,
1005929,40835,2023-11-09,Delivered,
1003295,40653,2023-11-09,Delivered,
1002307,40679,2023-11-09,Delivered,
1002151,40624,2023-11-09,Delivered,
1001281,,2023-11-09,Delivered,
1000999,40564,2023-11-09,Delivered,
1006073,40177,2023-02-27,Delivered,
1006288,40980,2023-02-27,Delivered,
1005898,40431,2023-02-27,Delivered,
1004890,40485,2023-02-27,Delivered,
1003492,40680,2023-02-27,Delivered,
1003843,40433,2023-02-27,Delivered,
1003915,40992,2023-02-27,Cancelled,
1002311,40134,2023-02-27,Delivered,
1002085,40720,2023-02-27,Delivered,
1001669,40070,2023-02-27,Delivered,
1001197,40001,2023-02-27,Delivered,
1001803,40815,2023-02-27,Delivered,
1000235,40550,2023-02-27,Delivered,
1008690,40131,2023-11-10,Delivered,
1008172,40799,2023-11-10,Delivered,
1008696,40044,2023-11-10,Delivered,
1007191,40502,2023-11-10,Shipped,
1007616,40416,2023-11-10,Delivered,
1006168,40762,2023-11-10,Shipped,
1005453,40487,2023-11-10,Delivered,
1005969,40430,2023-11-10,Delivered,
1004848,40015,2023-11-10,Delivered,
1004390,40644,2023-11-10,Delivered,
1003547,40214,2023-11-10,Delivered,
1002904,40898,2023-11-10,Delivered,
1001588,40487,2023-11-10,Delivered,
1001970,40017,2023-11-10,Delivered,
1001364,40225,2023-11-10,Shipped,
1000603,40123,2023-11-10,Delivered,
1000763,40521,2023-11-10,Delivered,
1008324,40316,2023-02-28,Pending,
1006484,40234,2023-02-28,Delivered,
1006545,40866,2023-02-28,Delivered,
1005252,40327,2023-02-28,Delivered,
1005905,40861,2023-02-28,Delivered,
1004604,40793,2023-02-28,Delivered,
1004845,40705,2023-02-28,Delivered,
1004310,40723,2023-02-28,Delivered,
1003680,40872,2023-02-28,Delivered,
1003699,40141,2023-02-28,Delivered,
1002828,,2023-02-28,Delivered,
1001462,40292,2023-02-28,Delivered,
1001238,40461,2023-02-28,Delivered,
1000777,40670,2023-02-28,Delivered,
1000700,40515,2023-02-28,Delivered,
1000467,40145,2023-02-28,Delivered,
1000221,40251,2023-02-28,Delivered,
1008096,40244,2023-11-11,Delivered,
1008524,40062,2023-11-11,Delivered,
1008807,40867,2023-11-11,Shipped,
1007410,40317,2023-11-11,Cancelled,
1007043,40139,2023-11-11,Delivered,
1004514,40623,2023-11-11,Delivered,
1003963,40850,2023-11-11,Shipped,
1003550,40958,2023-11-11,Delivered,
1002247,40483,2023-11-11,Shipped,
1002252,40146,2023-11-11,Cancelled,
1002784,40663,2023-11-11,Delivered,
1001208,40991,2023-11-11,Shipped,
1001600,40447,2023-11-11,Pending,
1001589,40919,2023-11-11,Delivered,
1000579,40645,2023-11-11,Delivered,
1008028,40647,2023-03-01,Delivered,
1005756,40888,2023-03-01,Delivered,
1005134,40157,2023-03-01,Shipped,
1004102,40442,2023-03-01,Delivered,
1002569,40042,2023-03-01,Delivered,
1001983,40232,2023-03-01,Delivered,
1001832,40031,2023-03-01,Delivered,
1001447,40198,2023-03-01,Delivered,
1000774,40558,2023-03-01,Delivered,
1008705,40978,2023-11-12,Delivered,
1008769,40015,2023-11-12,Shipped,
1006560,40604,2023-11-12,Delivered,
1005261,40883,2023-11-12,Delivered,
1004088,40292,2023-11-12,Delivered,
1004191,40253,2023-11-12,Shipped,
1004230,40460,2023-11-12,Delivered,
1004385,40902,2023-11-12,Cancelled,
1002073,40765,2023-11-12,Delivered,
1001375,40302,2023-11-12,Delivered,
1001557,40737,2023-11-12,Delivered,
1000048,40441,2023-11-12,Delivered,
1000300,40476,2023-11-12,Delivered,
1006784,40262,2023-03-02,Delivered,
1006830,40043,2023-03-02,Delivered,
1005319,40184,2023-03-02,Delivered,
1005923,40727,2023-03-02,Delivered,
1005805,40400,2023-03-02,Delivered,
1004607,40385,2023-03-02,Delivered,
1000877,40469,2023-03-02,Delivered,
1000388,40807,2023-03-02,Delivered,
1008749,40338,2023-11-13,Delivered,
1007323,40390,2023-11-13,Delivered,
1006429,40262,2023-11-13,Delivered,
1006477,40769,2023-11-13,Shipped,
1005904,40779,2023-11-13,Delivered,
1005554,40908,2023-11-13,Delivered,
1005224,40875,2023-11-13,Delivered,
1005907,40694,2023-11-13,Delivered,
1005264,40637,2023-11-13,Cancelled,
1005612,40278,2023-11-13,Delivered,
1004648,40045,2023-11-13,Delivered,
1004679,40482,2023-11-13,Delivered,
1004423,40019,2023-11-13,Delivered,
1003022,40600,2023-11-13,Delivered,
1002290,40977,2023-11-13,Delivered,
1001744,40643,2023-11-13,Delivered,
1001454,40757,2023-11-13,Delivered,
1000286,40920,2023-11-13,Delivered,
1008746,40727,2023-03-03,Delivered,
1008850,40793,2023-03-03,Delivered,
1007613,40446,2023-03-03,Delivered,
1007756,40029,2023-03-03,Delivered,
1007504,40511,2023-03-03,Delivered,
1006319,40299,2023-03-03,Delivered,
1006625,40408,2023-03-03,Delivered,
1004282,40956,2023-03-03,Delivered,
1002410,40066,2023-03-03,Delivered,
1001623,40745,2023-03-03,Delivered,
1001223,40985,2023-03-03,Delivered,
1000552,40941,2023-03-03,Delivered,
1000993,40875,2023-03-03,Delivered,
1007087,40871,2023-11-14,Delivered,
1005502,40701,2023-11-14,Delivered,
1005816,40175,2023-11-14,Delivered,
1004145,40409,2023-11-14,Delivered,
1004458,40227,2023-11-14,Delivered,
1004924,40712,2023-11-14,Delivered,
1004005,40014,2023-11-14,Delivered,
1003607,40653,2023-11-14,Cancelled,
1001465,40784,2023-11-14,Delivered,
1001608,40898,2023-11-14,Cancelled,
1001422,40201,2023-11-14,Delivered,
1000952,40563,2023-11-14,Shipped,
1008512,40020,2023-03-04,Delivered,
1007164,40883,2023-03-04,Delivered,
1005565,40558,2023-03-04,Cancelled,
1002548,40937,2023-03-04,Delivered,
1001428,40540,2023-03-04,Delivered,
1008668,40551,2023-11-15,Delivered,
1008497,40744,2023-11-15,Delivered,
1007269,40241,2023-11-15,Delivered,
1006351,40464,2023-11-15,Shipped,
1005593,40651,2023-11-15,Delivered,
1005736,40631,2023-11-15,Delivered,
1004967,40261,2023-11-15,Delivered,
1004454,40489,2023-11-15,Delivered,
1003720,40039,2023-11-15,Delivered,
1003624,40327,2023-11-15,Delivered,
1003035,40360,2023-11-15,Delivered,
1002020,40371,2023-11-15,Delivered,
1008635,40842,2023-03-05,Delivered,
1007180,40004,2023-03-05,Cancelled,
1005609,40091,2023-03-05,Delivered,
1005564,40724,2023-03-05,Delivered,
1004809,,2023-03-05,Delivered,
1003583,40255,2023-03-05,Delivered,
1003735,40143,2023-03-05,Delivered,
1002862,40516,2023-03-05,Shipped,
1002421,40685,2023-03-05,Delivered,
1001075,40859,2023-03-05,Delivered,
1000012,40208,2023-03-05,Delivered,
1000745,40049,2023-03-05,Delivered,
1008995,40285,2023-11-16,Delivered,
1008081,40552,2023-11-16,Shipped,
1007939,40997,2023-11-16,Delivered,
1007502,40557,2023-11-16,Delivered,
1006849,40364,2023-11-16,Delivered,
1006325,40141,2023-11-16,Delivered,
1006301,40235,2023-11-16,Delivered,
1005130,40694,2023-11-16,Delivered,
1003961,40440,2023-11-16,Delivered,
1002977,40517,2023-11-16,Delivered,
1002910,40724,2023-11-16,Delivered,
1000862,40252,2023-11-16,Delivered,
1000701,40600,2023-11-16,Delivered,
1008476,40978,2023-03-06,Delivered,
1008813,40207,2023-03-06,Delivered,
1008323,40056,2023-03-06,Shipped,
1005088,40660,2023-03-06,Cancelled,
1005888,40143,2023-03-06,Cancelled,
1005870,40172,2023-03-06,Delivered,
1005832,40835,2023-03-06,Cancelled,
1004819,40094,2023-03-06,Delivered,
1003911,40290,2023-03-06,Delivered,
1003818,40492,2023-03-06,Shipped,
1003955,40481,2023-03-06,Delivered,
1003767,40306,2023-03-06,Processing,
1002044,,2023-03-06,Delivered,
1002075,40534,2023-03-06,Processing,
1002703,40473,2023-03-06,Delivered,
1001340,40055,2023-03-06,Delivered,
1000321,40342,2023-03-06,Delivered,
1000666,40413,2023-03-06,Delivered,
1000879,40327,2023-03-06,Processing,
1008869,40235,2023-11-17,Shipped,
1007431,40321,2023-11-17,Cancelled,
1006948,40345,2023-11-17,Delivered,
1006439,40856,2023-11-17,Cancelled,
1005005,40826,2023-11-17,Delivered,
1005561,40535,2023-11-17,Delivered,
1002760,40658,2023-11-17,Delivered,
1000717,40621,2023-11-17,Delivered,
1000317,40546,2023-11-17,Delivered,
1008922,40827,2023-03-07,Delivered,
1007973,40648,2023-03-07,Delivered,
1006126,40572,2023-03-07,Delivered,
1005222,40055,2023-03-07,Delivered,
1005392,40554,2023-03-07,Processing,
1004892,40495,2023-03-07,Delivered,
1003310,40511,2023-03-07,Delivered,
1003185,40322,2023-03-07,Delivered,
1003054,40260,2023-03-07,Delivered,
1003344,40649,2023-03-07,Shipped,
1002922,40017,2023-03-07,Delivered,
1002722,40173,2023-03-07,Delivered,
1002025,40476,2023-03-07,Delivered,
1002273,40462,2023-03-07,Delivered,
1001869,40925,2023-03-07,Delivered,
1001933,40551,2023-03-07,Delivered,
1000697,40800,2023-03-07,Delivered,
1000113,40246,2023-03-07,Cancelled,
1007532,40525,2023-11-18,Cancelled,
1006657,40227,2023-11-18,Delivered,
1005771,40814,2023-11-18,Delivered,
1005667,40592,2023-11-18,Delivered,
1005233,40699,2023-11-18,Delivered,
1003016,40134,2023-11-18,Shipped,
1002255,40212,2023-11-18,Delivered,
1002939,40944,2023-11-18,Delivered,
1001605,40653,2023-11-18,Delivered,
1000532,40622,2023-11-18,Delivered,
1000479,40074,2023-11-18,Delivered,
1000182,40718,2023-11-18,Delivered,
1000439,40050,2023-11-18,Shipped,
1008021,40323,2023-03-08,Delivered,
1006483,40453,2023-03-08,Delivered,
1005214,40696,2023-03-08,Delivered,
1005778,40784,2023-03-08,Delivered,
1004841,40006,2023-03-08,Delivered,
1002766,40788,2023-03-08,Delivered,
1002715,40634,2023-03-08,Delivered,
1002618,40323,2023-03-08,Delivered,
1002275,40345,2023-03-08,Delivered,
1001804,40394,2023-03-08,Delivered,
1001092,40237,2023-03-08,Delivered,
1000733,40387,2023-03-08,Delivered,
1000756,40793,2023-03-08,Delivered,
1008360,40074,2023-11-19,Processing,
1007908,40455,2023-11-19,Delivered,
1007931,40100,2023-11-19,Shipped,
1007567,40161,2023-11-19,Delivered,
1006408,40874,2023-11-19,Delivered,
1006955,40095,2023-11-19,Delivered,
1006127,40531,2023-11-19,Cancelled,
1006346,40575,2023-11-19,Processing,
1005329,40959,2023-11-19,Delivered,
1005466,40553,2023-11-19,Delivered,
1005789,40893,2023-11-19,Delivered,
1005917,40732,2023-11-19,Delivered,
1004215,40377,2023-11-19,Delivered,
1004786,40374,2023-11-19,Delivered,
1003813,40057,2023-11-19,Delivered,
1002182,40402,2023-11-19,Delivered,
1001940,40740,2023-11-19,Delivered,
1001051,40799,2023-11-19,Delivered,
1000190,40437,2023-11-19,Delivered,
1000041,40639,2023-11-19,Cancelled,
1008564,40233,2023-03-09,Delivered,
1007458,40339,2023-03-09,Delivered,
1007046,40005,2023-03-09,Delivered,
1007068,40125,2023-03-09,Delivered,
1007361,40205,2023-03-09,Delivered,
1006001,40646,2023-03-09,Processing,
1005465,40417,2023-03-09,Delivered,
1005712,40664,2023-03-09,Delivered,
1003716,40127,2023-03-09,Delivered,
1003029,40914,2023-03-09,Delivered,
1002648,40176,2023-03-09,Delivered,
1001369,40887,2023-03-09,Delivered,
1007438,40878,2023-11-20,Delivered,
1007104,40807,2023-11-20,Delivered,
1005669,40593,2023-11-20,Delivered,
1005061,40546,2023-11-20,Delivered,
1003946,40175,2023-11-20,Delivered,
1002589,40028,2023-11-20,Shipped,
1007115,40114,2023-03-10,Delivered,
1007529,40592,2023-03-10,Delivered,
1006378,40897,2023-03-10,Delivered,
1006100,40209,2023-03-10,Shipped,
1005187,40935,2023-03-10,Delivered,
1004051,40462,2023-03-10,Delivered,
1003654,40812,2023-03-10,Shipped,
1003276,40996,2023-03-10,Delivered,
1002598,40155,2023-03-10,Delivered,
1001100,40730,2023-03-10,Delivered,
1008237,40327,2023-11-21,Cancelled,
1008477,40025,2023-11-21,Delivered,
1007946,40588,2023-11-21,Delivered,
1007672,40472,2023-11-21,Delivered,
1007935,40007,2023-11-21,Delivered,
1007114,40245,2023-11-21,Delivered,
1006018,40960,2023-11-21,Delivered,
1005587,40618,2023-11-21,Delivered,
1004981,40438,2023-11-21,Delivered,
1004315,40125,2023-11-21,Delivered,
1004120,40574,2023-11-21,Cancelled,
1003663,40814,2023-11-21,Delivered,
1003836,40895,2023-11-21,Cancelled,
1003373,40013,2023-11-21,Delivered,
1003589,40826,2023-11-21,Shipped,
1002641,40396,2023-11-21,Delivered,
1002517,40029,2023-11-21,Processing,
1001494,40497,2023-11-21,Delivered,
1001291,40781,2023-11-21,Delivered,
1001332,40531,2023-11-21,Delivered,
1000101,40271,2023-11-21,Delivered,
